x,y,yaw,image_path,Ripe_scores,Raw_scores,tree_score
-2.249757,2.681156,5.970145,Screenshot_x_-2_249757_y_2_681156_yaw_5_970145.png,[],[],0.5
-2.249757,2.681156,5.604371,Screenshot_x_-2_249757_y_2_681156_yaw_5_604371.png,[],"[0.8389057517051697, 0.8104669451713562, 0.7649108171463013]",0.5
-2.249757,2.681156,5.23764,Screenshot_x_-2_249757_y_2_681156_yaw_5_23764.png,[],"[0.8143190741539001, 0.6602238416671753]",0.5
-2.249757,2.681156,4.870059,Screenshot_x_-2_249757_y_2_681156_yaw_4_870059.png,[],[],0.5
-2.249757,2.681156,4.502173,Screenshot_x_-2_249757_y_2_681156_yaw_4_502173.png,[],[],0.5
-2.249757,2.681156,4.117208,Screenshot_x_-2_249757_y_2_681156_yaw_4_117208.png,[],[],0.5
-2.249757,2.681156,3.750668,Screenshot_x_-2_249757_y_2_681156_yaw_3_750668.png,[],[],0.5
-2.249757,2.681156,3.385045,Screenshot_x_-2_249757_y_2_681156_yaw_3_385045.png,[],[],0.5
-2.249757,2.681156,3.01988,Screenshot_x_-2_249757_y_2_681156_yaw_3_01988.png,[],[],0.5
-2.249757,2.681156,2.654479,Screenshot_x_-2_249757_y_2_681156_yaw_2_654479.png,[],[],0.5
-2.249757,2.681156,2.270806,Screenshot_x_-2_249757_y_2_681156_yaw_2_270806.png,[],[],0.5
-3.031089,1.75,2.619643,Screenshot_x_-3_031089_y_1_75_yaw_2_619643.png,[],[],0.5
-3.031089,1.75,2.25334,Screenshot_x_-3_031089_y_1_75_yaw_2_25334.png,[],[],0.5
-3.031089,1.75,1.886078,Screenshot_x_-3_031089_y_1_75_yaw_1_886078.png,[],[],0.5
-3.031089,1.75,1.518237,Screenshot_x_-3_031089_y_1_75_yaw_1_518237.png,[],[],0.5
-3.031089,1.75,1.150499,Screenshot_x_-3_031089_y_1_75_yaw_1_150499.png,[],[],0.5
-3.031089,1.75,0.7834919,Screenshot_x_-3_031089_y_1_75_yaw_0_7834919.png,[],[],0.5
-3.031089,1.75,0.4000564,Screenshot_x_-3_031089_y_1_75_yaw_0_4000564.png,[],[],0.5
-3.031089,1.75,0.03477393,Screenshot_x_-3_031089_y_1_75_yaw_0_03477393.png,[],[],0.5
-3.031089,1.75,5.952744,Screenshot_x_-3_031089_y_1_75_yaw_5_952744.png,[],[],0.5
-3.031089,1.75,5.586931,Screenshot_x_-3_031089_y_1_75_yaw_5_586931.png,[],[],0.5
-3.031089,1.75,5.220152,Screenshot_x_-3_031089_y_1_75_yaw_5_220152.png,[],[],0.5
-3.031089,1.75,4.852541,Screenshot_x_-3_031089_y_1_75_yaw_4_852541.png,[],[],0.5
-3.031089,1.75,4.467146,Screenshot_x_-3_031089_y_1_75_yaw_4_467146.png,[],[],0.5
-3.031089,1.75,4.099731,Screenshot_x_-3_031089_y_1_75_yaw_4_099731.png,[],[],0.5
-3.031089,1.75,3.733238,Screenshot_x_-3_031089_y_1_75_yaw_3_733238.png,[],[],0.5
-3.031089,1.75,3.367651,Screenshot_x_-3_031089_y_1_75_yaw_3_367651.png,[],[],0.5
-3.031089,1.75,3.002491,Screenshot_x_-3_031089_y_1_75_yaw_3_002491.png,[],[],0.5
-3.031089,1.75,2.619643,Screenshot_x_-3_031089_y_1_75_yaw_2_619643.png,[],[],0.5
-3.446827,0.6077685,2.967711,Screenshot_x_-3_446827_y_0_6077685_yaw_2_967711.png,[],[],0.5
-3.446827,0.6077685,2.602222,Screenshot_x_-3_446827_y_0_6077685_yaw_2_602222.png,[],[],0.5
-3.446827,0.6077685,2.235872,Screenshot_x_-3_446827_y_0_6077685_yaw_2_235872.png,[],[],0.5
-3.446827,0.6077685,1.86857,Screenshot_x_-3_446827_y_0_6077685_yaw_1_86857.png,[],[],0.5
-3.446827,0.6077685,1.500718,Screenshot_x_-3_446827_y_0_6077685_yaw_1_500718.png,[],[],0.5
-3.446827,0.6077685,1.133002,Screenshot_x_-3_446827_y_0_6077685_yaw_1_133002.png,[],[],0.5
-3.446827,0.6077685,0.7485902,Screenshot_x_-3_446827_y_0_6077685_yaw_0_7485902.png,[],[],0.5
-3.446827,0.6077685,0.3826501,Screenshot_x_-3_446827_y_0_6077685_yaw_0_3826501.png,[],[],0.5
-3.446827,0.6077685,0.01738692,Screenshot_x_-3_446827_y_0_6077685_yaw_0_01738692.png,[],[0.7943190932273865],0.5
-3.446827,0.6077685,5.935343,Screenshot_x_-3_446827_y_0_6077685_yaw_5_935343.png,[],[0.8215566277503967],0.5
-3.446827,0.6077685,5.569488,Screenshot_x_-3_446827_y_0_6077685_yaw_5_569488.png,[],[],0.5
-3.446827,0.6077685,5.202663,Screenshot_x_-3_446827_y_0_6077685_yaw_5_202663.png,[],[],0.5
-3.446827,0.6077685,4.817506,Screenshot_x_-3_446827_y_0_6077685_yaw_4_817506.png,[],[],0.5
-3.446827,0.6077685,4.449635,Screenshot_x_-3_446827_y_0_6077685_yaw_4_449635.png,[],[],0.5
-3.446827,0.6077685,4.082256,Screenshot_x_-3_446827_y_0_6077685_yaw_4_082256.png,[],[],0.5
-3.446827,0.6077685,3.715811,Screenshot_x_-3_446827_y_0_6077685_yaw_3_715811.png,[],[],0.5
-3.446827,0.6077685,3.350258,Screenshot_x_-3_446827_y_0_6077685_yaw_3_350258.png,[],[],0.5
-3.446827,0.6077685,2.96771,Screenshot_x_-3_446827_y_0_6077685_yaw_2_96771.png,[],[],0.5
-3.446827,-0.6077685,3.315475,Screenshot_x_-3_446827_y_-0_6077685_yaw_3_315475.png,[],[],0.5
-3.446827,-0.6077685,2.950319,Screenshot_x_-3_446827_y_-0_6077685_yaw_2_950319.png,[],[],0.5
-3.446827,-0.6077685,2.5848,Screenshot_x_-3_446827_y_-0_6077685_yaw_2_5848.png,[],[],0.5
-3.446827,-0.6077685,2.218401,Screenshot_x_-3_446827_y_-0_6077685_yaw_2_218401.png,[],[],0.5
-3.446827,-0.6077685,1.851061,Screenshot_x_-3_446827_y_-0_6077685_yaw_1_851061.png,[],[],0.5
-3.446827,-0.6077685,1.483198,Screenshot_x_-3_446827_y_-0_6077685_yaw_1_483198.png,[],[],0.5
-3.446827,-0.6077685,1.098013,Screenshot_x_-3_446827_y_-0_6077685_yaw_1_098013.png,[],[],0.5
-3.446827,-0.6077685,0.7311428,Screenshot_x_-3_446827_y_-0_6077685_yaw_0_7311428.png,[],[],0.5
-3.446827,-0.6077685,0.3652454,Screenshot_x_-3_446827_y_-0_6077685_yaw_0_3652454.png,[],"[0.8156595826148987, 0.6928126811981201, 0.6708931922912598, 0.6707383394241333, 0.6496578454971313, 0.6039443612098694, 0.6025912165641785]",0.32
-3.446827,-0.6077685,8.053551e-09,Screenshot_x_-3_446827_y_-0_6077685_yaw_8_053551E-09.png,[],"[0.8407686352729797, 0.8334536552429199, 0.7807065844535828, 0.7712250351905823, 0.6159704327583313]",0.36
-3.446827,-0.6077685,5.91794,Screenshot_x_-3_446827_y_-0_6077685_yaw_5_91794.png,[],[],0.5
-3.446827,-0.6077685,5.552042,Screenshot_x_-3_446827_y_-0_6077685_yaw_5_552042.png,[],[],0.5
-3.446827,-0.6077685,5.167679,Screenshot_x_-3_446827_y_-0_6077685_yaw_5_167679.png,[],[],0.5
-3.446827,-0.6077685,4.799987,Screenshot_x_-3_446827_y_-0_6077685_yaw_4_799987.png,[],[],0.5
-3.446827,-0.6077685,4.432125,Screenshot_x_-3_446827_y_-0_6077685_yaw_4_432125.png,[],[],0.5
-3.446827,-0.6077685,4.064784,Screenshot_x_-3_446827_y_-0_6077685_yaw_4_064784.png,[],[],0.5
-3.446827,-0.6077685,3.698386,Screenshot_x_-3_446827_y_-0_6077685_yaw_3_698386.png,[],[],0.5
-3.446827,-0.6077685,3.315475,Screenshot_x_-3_446827_y_-0_6077685_yaw_3_315475.png,[],[],0.5
-3.031089,-1.75,3.663542,Screenshot_x_-3_031089_y_-1_75_yaw_3_663542.png,[],[],0.5
-3.031089,-1.75,3.298084,Screenshot_x_-3_031089_y_-1_75_yaw_3_298084.png,[],[],0.5
-3.031089,-1.75,2.932927,Screenshot_x_-3_031089_y_-1_75_yaw_2_932927.png,[],[],0.5
-3.031089,-1.75,2.567374,Screenshot_x_-3_031089_y_-1_75_yaw_2_567374.png,[],[],0.5
-3.031089,-1.75,2.200929,Screenshot_x_-3_031089_y_-1_75_yaw_2_200929.png,[],[],0.5
-3.031089,-1.75,1.83355,Screenshot_x_-3_031089_y_-1_75_yaw_1_83355.png,[],[],0.5
-3.031089,-1.75,1.448161,Screenshot_x_-3_031089_y_-1_75_yaw_1_448161.png,[],[],0.5
-3.031089,-1.75,1.080522,Screenshot_x_-3_031089_y_-1_75_yaw_1_080522.png,[],[],0.5
-3.031089,-1.75,0.7136977,Screenshot_x_-3_031089_y_-1_75_yaw_0_7136977.png,[],"[0.8356783986091614, 0.8300548791885376, 0.8163394331932068, 0.7366160750389099, 0.6840727925300598, 0.6627891063690186, 0.6005681157112122]",0.26
-3.031089,-1.75,0.3478423,Screenshot_x_-3_031089_y_-1_75_yaw_0_3478423.png,[],"[0.8133021593093872, 0.7049899101257324]",0.5
-3.031089,-1.75,6.265799,Screenshot_x_-3_031089_y_-1_75_yaw_6_265799.png,[],[],0.5
-3.031089,-1.75,5.900536,Screenshot_x_-3_031089_y_-1_75_yaw_5_900536.png,[],[],0.5
-3.031089,-1.75,5.517145,Screenshot_x_-3_031089_y_-1_75_yaw_5_517145.png,[],[],0.5
-3.031089,-1.75,5.150183,Screenshot_x_-3_031089_y_-1_75_yaw_5_150183.png,[],[],0.5
-3.031089,-1.75,4.782468,Screenshot_x_-3_031089_y_-1_75_yaw_4_782468.png,[],[],0.5
-3.031089,-1.75,4.414615,Screenshot_x_-3_031089_y_-1_75_yaw_4_414615.png,[],[],0.5
-3.031089,-1.75,4.047313,Screenshot_x_-3_031089_y_-1_75_yaw_4_047313.png,[],[],0.5
-3.031089,-1.75,3.663542,Screenshot_x_-3_031089_y_-1_75_yaw_3_663542.png,[],[],0.5
-2.249757,-2.681155,4.012379,Screenshot_x_-2_249757_y_-2_681155_yaw_4_012379.png,[],[],0.5
-2.249757,-2.681155,3.646123,Screenshot_x_-2_249757_y_-2_681155_yaw_3_646123.png,[],[],0.5
-2.249757,-2.681155,3.280694,Screenshot_x_-2_249757_y_-2_681155_yaw_3_280694.png,[],[],0.5
-2.249757,-2.681155,2.915534,Screenshot_x_-2_249757_y_-2_681155_yaw_2_915534.png,[],[],0.5
-2.249757,-2.681155,2.549947,Screenshot_x_-2_249757_y_-2_681155_yaw_2_549947.png,[],[],0.5
-2.249757,-2.681155,2.183454,Screenshot_x_-2_249757_y_-2_681155_yaw_2_183454.png,[],[],0.5
-2.249757,-2.681155,1.798526,Screenshot_x_-2_249757_y_-2_681155_yaw_1_798526.png,[],[],0.5
-2.249757,-2.681155,1.430643,Screenshot_x_-2_249757_y_-2_681155_yaw_1_430643.png,[],[],0.5
-2.249757,-2.681155,1.063033,Screenshot_x_-2_249757_y_-2_681155_yaw_1_063033.png,[],"[0.7381572127342224, 0.7296594977378845, 0.7258617877960205, 0.7175299525260925, 0.6404827833175659, 0.6233546733856201]",0.3
-2.249757,-2.681155,0.6962548,Screenshot_x_-2_249757_y_-2_681155_yaw_0_6962548.png,[],"[0.7875861525535583, 0.7853642106056213, 0.6427134275436401]",0.5
-2.249757,-2.681155,0.3304406,Screenshot_x_-2_249757_y_-2_681155_yaw_0_3304406.png,[],[],0.5
-2.249757,-2.681155,6.248411,Screenshot_x_-2_249757_y_-2_681155_yaw_6_248411.png,[],[],0.5
-2.249757,-2.681155,5.865721,Screenshot_x_-2_249757_y_-2_681155_yaw_5_865721.png,[],[],0.5
-2.249757,-2.681155,5.499693,Screenshot_x_-2_249757_y_-2_681155_yaw_5_499693.png,[],[],0.5
-2.249757,-2.681155,5.132686,Screenshot_x_-2_249757_y_-2_681155_yaw_5_132686.png,[],[],0.5
-2.249757,-2.681155,4.764948,Screenshot_x_-2_249757_y_-2_681155_yaw_4_764948.png,[],[],0.5
-2.249757,-2.681155,4.397108,Screenshot_x_-2_249757_y_-2_681155_yaw_4_397108.png,[],[],0.5
-2.249757,-2.681155,4.012379,Screenshot_x_-2_249757_y_-2_681155_yaw_4_012379.png,[],[],0.5
-1.197071,-3.288924,4.362096,Screenshot_x_-1_197071_y_-3_288924_yaw_4_362096.png,[],[],0.5
-1.197071,-3.288924,3.994915,Screenshot_x_-1_197071_y_-3_288924_yaw_3_994915.png,[],[],0.5
-1.197071,-3.288924,3.628706,Screenshot_x_-1_197071_y_-3_288924_yaw_3_628706.png,[],[],0.5
-1.197071,-3.288924,3.263305,Screenshot_x_-1_197071_y_-3_288924_yaw_3_263305.png,[],[],0.5
-1.197071,-3.288924,2.89814,Screenshot_x_-1_197071_y_-3_288924_yaw_2_89814.png,[],[],0.5
-1.197071,-3.288924,2.532518,Screenshot_x_-1_197071_y_-3_288924_yaw_2_532518.png,[],[],0.5
-1.197071,-3.288924,2.148498,Screenshot_x_-1_197071_y_-3_288924_yaw_2_148498.png,[],[],0.5
-1.197071,-3.288924,1.781012,Screenshot_x_-1_197071_y_-3_288924_yaw_1_781012.png,[],[],0.5
-1.197071,-3.288924,1.413126,Screenshot_x_-1_197071_y_-3_288924_yaw_1_413126.png,[],"[0.8188251852989197, 0.793002724647522, 0.7703410387039185, 0.6998419761657715]",0.49
-1.197071,-3.288924,1.045545,Screenshot_x_-1_197071_y_-3_288924_yaw_1_045545.png,[],"[0.8254892230033875, 0.7754757404327393, 0.7190667986869812, 0.6570096015930176]",0.49
-1.197071,-3.288924,0.6788144,Screenshot_x_-1_197071_y_-3_288924_yaw_0_6788144.png,[],[],0.5
-1.197071,-3.288924,0.3130403,Screenshot_x_-1_197071_y_-3_288924_yaw_0_3130403.png,[],[],0.5
-1.197071,-3.288924,6.213637,Screenshot_x_-1_197071_y_-3_288924_yaw_6_213637.png,[],[],0.5
-1.197071,-3.288924,5.848311,Screenshot_x_-1_197071_y_-3_288924_yaw_5_848311.png,[],[],0.5
-1.197071,-3.288924,5.482238,Screenshot_x_-1_197071_y_-3_288924_yaw_5_482238.png,[],[],0.5
-1.197071,-3.288924,5.115187,Screenshot_x_-1_197071_y_-3_288924_yaw_5_115187.png,[],[],0.5
-1.197071,-3.288924,4.747429,Screenshot_x_-1_197071_y_-3_288924_yaw_4_747429.png,[],[],0.5
-1.197071,-3.288924,4.362096,Screenshot_x_-1_197071_y_-3_288924_yaw_4_362096.png,[],[],0.5
0.0,-3.25,4.712389,Screenshot_x_0_y_-3_25_yaw_4_712389.png,[],[],0.5
0.0,-3.25,4.344593,Screenshot_x_0_y_-3_25_yaw_4_344593.png,[],[],0.5
0.0,-3.25,3.977454,Screenshot_x_0_y_-3_25_yaw_3_977454.png,[],[],0.5
0.0,-3.25,3.611291,Screenshot_x_0_y_-3_25_yaw_3_611291.png,[],[],0.5
0.0,-3.25,3.245917,Screenshot_x_0_y_-3_25_yaw_3_245917.png,[],[],0.5
0.0,-3.25,2.880745,Screenshot_x_0_y_-3_25_yaw_2_880745.png,[],[],0.5
0.0,-3.25,2.497652,Screenshot_x_0_y_-3_25_yaw_2_497652.png,[],[],0.5
0.0,-3.25,2.131016,Screenshot_x_0_y_-3_25_yaw_2_131016.png,[],[],0.5
0.0,-3.25,1.763498,Screenshot_x_0_y_-3_25_yaw_1_763498.png,[],"[0.79399573802948, 0.7779800891876221, 0.7352016568183899, 0.6565298438072205]",0.49
0.0,-3.25,1.39561,Screenshot_x_0_y_-3_25_yaw_1_39561.png,[],"[0.7215346097946167, 0.7124190330505371, 0.6078406572341919]",0.5
0.0,-3.25,1.02806,Screenshot_x_0_y_-3_25_yaw_1_02806.png,[],[],0.5
0.0,-3.25,0.6613763,Screenshot_x_0_y_-3_25_yaw_0_6613763.png,[],[],0.5
0.0,-3.25,0.2782442,Screenshot_x_0_y_-3_25_yaw_0_2782442.png,[],[],0.5
0.0,-3.25,6.196249,Screenshot_x_0_y_-3_25_yaw_6_196249.png,[],[],0.5
0.0,-3.25,5.8309,Screenshot_x_0_y_-3_25_yaw_5_8309.png,[],[],0.5
0.0,-3.25,5.464783,Screenshot_x_0_y_-3_25_yaw_5_464783.png,[],[],0.5
0.0,-3.25,5.097688,Screenshot_x_0_y_-3_25_yaw_5_097688.png,[],[],0.5
0.0,-3.25,4.712389,Screenshot_x_0_y_-3_25_yaw_4_712389.png,[],[],0.5
1.111565,-3.054001,5.062682,Screenshot_x_1_111565_y_-3_054001_yaw_5_062682.png,[],[],0.5
1.111565,-3.054001,4.694869,Screenshot_x_1_111565_y_-3_054001_yaw_4_694869.png,[],[],0.5
1.111565,-3.054001,4.32709,Screenshot_x_1_111565_y_-3_054001_yaw_4_32709.png,[],[],0.5
1.111565,-3.054001,3.959995,Screenshot_x_1_111565_y_-3_054001_yaw_3_959995.png,[],[],0.5
1.111565,-3.054001,3.593878,Screenshot_x_1_111565_y_-3_054001_yaw_3_593878.png,[],[],0.5
1.111565,-3.054001,3.228528,Screenshot_x_1_111565_y_-3_054001_yaw_3_228528.png,[],[],0.5
1.111565,-3.054001,2.845951,Screenshot_x_1_111565_y_-3_054001_yaw_2_845951.png,[],[],0.5
1.111565,-3.054001,2.480216,Screenshot_x_1_111565_y_-3_054001_yaw_2_480216.png,[],[],0.5
1.111565,-3.054001,2.113533,Screenshot_x_1_111565_y_-3_054001_yaw_2_113533.png,[],"[0.7923638820648193, 0.7742365002632141, 0.7697800993919373]",0.5
1.111565,-3.054001,1.745982,Screenshot_x_1_111565_y_-3_054001_yaw_1_745982.png,[],"[0.8239277601242065, 0.7999027371406555, 0.6204372644424438]",0.5
1.111565,-3.054001,1.378095,Screenshot_x_1_111565_y_-3_054001_yaw_1_378095.png,[],[],0.5
1.111565,-3.054001,1.010576,Screenshot_x_1_111565_y_-3_054001_yaw_1_010576.png,[],[],0.5
1.111565,-3.054001,0.6265066,Screenshot_x_1_111565_y_-3_054001_yaw_0_6265066.png,[],[],0.5
1.111565,-3.054001,0.2608477,Screenshot_x_1_111565_y_-3_054001_yaw_0_2608477.png,[],[],0.5
1.111565,-3.054001,6.178861,Screenshot_x_1_111565_y_-3_054001_yaw_6_178861.png,[],[],0.5
1.111565,-3.054001,5.813487,Screenshot_x_1_111565_y_-3_054001_yaw_5_813487.png,[],[],0.5
1.111565,-3.054001,5.447323,Screenshot_x_1_111565_y_-3_054001_yaw_5_447323.png,[],[],0.5
1.111565,-3.054001,5.062682,Screenshot_x_1_111565_y_-3_054001_yaw_5_062682.png,[],[],0.5
2.08906,-2.489645,5.412399,Screenshot_x_2_08906_y_-2_489645_yaw_5_412399.png,[],[],0.5
2.08906,-2.489645,5.045177,Screenshot_x_2_08906_y_-2_489645_yaw_5_045177.png,[],[],0.5
2.08906,-2.489645,4.677349,Screenshot_x_2_08906_y_-2_489645_yaw_4_677349.png,[],[],0.5
2.08906,-2.489645,4.30959,Screenshot_x_2_08906_y_-2_489645_yaw_4_30959.png,[],[],0.5
2.08906,-2.489645,3.942539,Screenshot_x_2_08906_y_-2_489645_yaw_3_942539.png,[],[],0.5
2.08906,-2.489645,3.576466,Screenshot_x_2_08906_y_-2_489645_yaw_3_576466.png,[],[],0.5
2.08906,-2.489645,3.193753,Screenshot_x_2_08906_y_-2_489645_yaw_3_193753.png,[],[],0.5
2.08906,-2.489645,2.828552,Screenshot_x_2_08906_y_-2_489645_yaw_2_828552.png,[],[],0.5
2.08906,-2.489645,2.462778,Screenshot_x_2_08906_y_-2_489645_yaw_2_462778.png,[],"[0.7237287163734436, 0.7219129800796509]",0.5
2.08906,-2.489645,2.096047,Screenshot_x_2_08906_y_-2_489645_yaw_2_096047.png,[],[0.6294602155685425],0.5
2.08906,-2.489645,1.728466,Screenshot_x_2_08906_y_-2_489645_yaw_1_728466.png,[],[],0.5
2.08906,-2.489645,1.36058,Screenshot_x_2_08906_y_-2_489645_yaw_1_36058.png,[],[],0.5
2.08906,-2.489645,0.9756157,Screenshot_x_2_08906_y_-2_489645_yaw_0_9756157.png,[],[],0.5
2.08906,-2.489645,0.6090751,Screenshot_x_2_08906_y_-2_489645_yaw_0_6090751.png,[],[],0.5
2.08906,-2.489645,0.2434526,Screenshot_x_2_08906_y_-2_489645_yaw_0_2434526.png,[],[],0.5
2.08906,-2.489645,6.161472,Screenshot_x_2_08906_y_-2_489645_yaw_6_161472.png,[],[],0.5
2.08906,-2.489645,5.796072,Screenshot_x_2_08906_y_-2_489645_yaw_5_796072.png,[],[],0.5
2.08906,-2.489645,5.412398,Screenshot_x_2_08906_y_-2_489645_yaw_5_412398.png,[],[],0.5
2.814583,-1.625,5.761236,Screenshot_x_2_814583_y_-1_625_yaw_5_761236.png,[],[],0.5
2.814583,-1.625,5.394933,Screenshot_x_2_814583_y_-1_625_yaw_5_394933.png,[],[],0.5
2.814583,-1.625,5.02767,Screenshot_x_2_814583_y_-1_625_yaw_5_02767.png,[],[],0.5
2.814583,-1.625,4.659829,Screenshot_x_2_814583_y_-1_625_yaw_4_659829.png,[],[],0.5
2.814583,-1.625,4.292091,Screenshot_x_2_814583_y_-1_625_yaw_4_292091.png,[],[],0.5
2.814583,-1.625,3.925084,Screenshot_x_2_814583_y_-1_625_yaw_3_925084.png,[],[],0.5
2.814583,-1.625,3.541649,Screenshot_x_2_814583_y_-1_625_yaw_3_541649.png,[],[],0.5
2.814583,-1.625,3.176367,Screenshot_x_2_814583_y_-1_625_yaw_3_176367.png,[],[],0.5
2.814583,-1.625,2.811152,Screenshot_x_2_814583_y_-1_625_yaw_2_811152.png,[],[],0.5
2.814583,-1.625,2.445338,Screenshot_x_2_814583_y_-1_625_yaw_2_445338.png,[],[],0.5
2.814583,-1.625,2.07856,Screenshot_x_2_814583_y_-1_625_yaw_2_07856.png,[],[],0.5
2.814583,-1.625,1.710949,Screenshot_x_2_814583_y_-1_625_yaw_1_710949.png,[],[],0.5
2.814583,-1.625,1.325554,Screenshot_x_2_814583_y_-1_625_yaw_1_325554.png,[],[],0.5
2.814583,-1.625,0.9581386,Screenshot_x_2_814583_y_-1_625_yaw_0_9581386.png,[],[],0.5
2.814583,-1.625,0.5916458,Screenshot_x_2_814583_y_-1_625_yaw_0_5916458.png,[],[],0.5
2.814583,-1.625,0.2260585,Screenshot_x_2_814583_y_-1_625_yaw_0_2260585.png,[],[],0.5
2.814583,-1.625,6.144083,Screenshot_x_2_814583_y_-1_625_yaw_6_144083.png,[],[],0.5
2.814583,-1.625,5.761236,Screenshot_x_2_814583_y_-1_625_yaw_5_761236.png,[],[],0.5
3.200625,-0.5643567,6.109303,Screenshot_x_3_200625_y_-0_5643567_yaw_6_109303.png,[],[],0.5
3.200625,-0.5643567,5.743815,Screenshot_x_3_200625_y_-0_5643567_yaw_5_743815.png,[],[],0.5
3.200625,-0.5643567,5.377464,Screenshot_x_3_200625_y_-0_5643567_yaw_5_377464.png,[],[],0.5
3.200625,-0.5643567,5.010162,Screenshot_x_3_200625_y_-0_5643567_yaw_5_010162.png,[],[],0.5
3.200625,-0.5643567,4.64231,Screenshot_x_3_200625_y_-0_5643567_yaw_4_64231.png,[],[],0.5
3.200625,-0.5643567,4.274595,Screenshot_x_3_200625_y_-0_5643567_yaw_4_274595.png,[],[],0.5
3.200625,-0.5643567,3.890183,Screenshot_x_3_200625_y_-0_5643567_yaw_3_890183.png,[],[],0.5
3.200625,-0.5643567,3.524243,Screenshot_x_3_200625_y_-0_5643567_yaw_3_524243.png,[],[],0.5
3.200625,-0.5643567,3.158979,Screenshot_x_3_200625_y_-0_5643567_yaw_3_158979.png,[],[0.6900702714920044],0.5
3.200625,-0.5643567,2.79375,Screenshot_x_3_200625_y_-0_5643567_yaw_2_79375.png,[],"[0.7073372006416321, 0.6997942924499512, 0.6357236504554749]",0.5
3.200625,-0.5643567,2.427895,Screenshot_x_3_200625_y_-0_5643567_yaw_2_427895.png,[],[0.6356564164161682],0.5
3.200625,-0.5643567,2.06107,Screenshot_x_3_200625_y_-0_5643567_yaw_2_06107.png,[],[],0.5
3.200625,-0.5643567,1.675913,Screenshot_x_3_200625_y_-0_5643567_yaw_1_675913.png,[],[],0.5
3.200625,-0.5643567,1.308042,Screenshot_x_3_200625_y_-0_5643567_yaw_1_308042.png,[],[],0.5
3.200625,-0.5643567,0.9406637,Screenshot_x_3_200625_y_-0_5643567_yaw_0_9406637.png,[],[],0.5
3.200625,-0.5643567,0.5742185,Screenshot_x_3_200625_y_-0_5643567_yaw_0_5742185.png,[],[],0.5
3.200625,-0.5643567,0.2086656,Screenshot_x_3_200625_y_-0_5643567_yaw_0_2086656.png,[],[],0.5
3.200625,-0.5643567,6.109303,Screenshot_x_3_200625_y_-0_5643567_yaw_6_109303.png,[],[],0.5
3.200625,0.5643566,0.1738822,Screenshot_x_3_200625_y_0_5643566_yaw_0_1738822.png,[],[],0.5
3.200625,0.5643566,6.091912,Screenshot_x_3_200625_y_0_5643566_yaw_6_091912.png,[],[],0.5
3.200625,0.5643566,5.726392,Screenshot_x_3_200625_y_0_5643566_yaw_5_726392.png,[],[],0.5
3.200625,0.5643566,5.359994,Screenshot_x_3_200625_y_0_5643566_yaw_5_359994.png,[],[],0.5
3.200625,0.5643566,4.992654,Screenshot_x_3_200625_y_0_5643566_yaw_4_992654.png,[],[],0.5
3.200625,0.5643566,4.624791,Screenshot_x_3_200625_y_0_5643566_yaw_4_624791.png,[],[],0.5
3.200625,0.5643566,4.239606,Screenshot_x_3_200625_y_0_5643566_yaw_4_239606.png,[],[],0.5
3.200625,0.5643566,3.872736,Screenshot_x_3_200625_y_0_5643566_yaw_3_872736.png,[],[],0.5
3.200625,0.5643566,3.506838,Screenshot_x_3_200625_y_0_5643566_yaw_3_506838.png,[0.8257714509963989],[0.7419824004173279],0.5
3.200625,0.5643566,3.141593,Screenshot_x_3_200625_y_0_5643566_yaw_3_141593.png,[0.8375468850135803],"[0.78538978099823, 0.75204998254776, 0.6882853507995605, 0.6100021004676819]",0.49
3.200625,0.5643566,2.776347,Screenshot_x_3_200625_y_0_5643566_yaw_2_776347.png,[],[],0.5
3.200625,0.5643566,2.41045,Screenshot_x_3_200625_y_0_5643566_yaw_2_41045.png,[],[],0.5
3.200625,0.5643566,2.026086,Screenshot_x_3_200625_y_0_5643566_yaw_2_026086.png,[],[],0.5
3.200625,0.5643566,1.658394,Screenshot_x_3_200625_y_0_5643566_yaw_1_658394.png,[],[],0.5
3.200625,0.5643566,1.290532,Screenshot_x_3_200625_y_0_5643566_yaw_1_290532.png,[],[],0.5
3.200625,0.5643566,0.9231911,Screenshot_x_3_200625_y_0_5643566_yaw_0_9231911.png,[],[],0.5
3.200625,0.5643566,0.5567936,Screenshot_x_3_200625_y_0_5643566_yaw_0_5567936.png,[],[],0.5
3.200625,0.5643566,0.1738821,Screenshot_x_3_200625_y_0_5643566_yaw_0_1738821.png,[],[],0.5
2.814583,1.625,0.5219497,Screenshot_x_2_814583_y_1_625_yaw_0_5219497.png,[],[],0.5
2.814583,1.625,0.1564918,Screenshot_x_2_814583_y_1_625_yaw_0_1564918.png,[],[],0.5
2.814583,1.625,6.07452,Screenshot_x_2_814583_y_1_625_yaw_6_07452.png,[],[],0.5
2.814583,1.625,5.708967,Screenshot_x_2_814583_y_1_625_yaw_5_708967.png,[],[],0.5
2.814583,1.625,5.342522,Screenshot_x_2_814583_y_1_625_yaw_5_342522.png,[],[],0.5
2.814583,1.625,4.975143,Screenshot_x_2_814583_y_1_625_yaw_4_975143.png,[],[],0.5
2.814583,1.625,4.589754,Screenshot_x_2_814583_y_1_625_yaw_4_589754.png,[],[],0.5
2.814583,1.625,4.222115,Screenshot_x_2_814583_y_1_625_yaw_4_222115.png,[],[],0.5
