"x","y","yaw","image_path","Ripe_scores","Raw_scores","tree_score"
"-3.247595","1.875","5.586931","Screenshot_x_-3_247595_y_1_875_yaw_5_586931.png","[0.8168483376502991, 0.771868884563446, 0.7686504125595093, 0.7497897744178772, 0.721800684928894, 0.6653305888175964, 0.6604284048080444, 0.659167468547821, 0.6515616178512573, 0.638842761516571, 0.6341562867164612, 0.6190439462661743]","[]","0.7"
"-3.247595","1.875","5.220152","Screenshot_x_-3_247595_y_1_875_yaw_5_220152.png","[]","[]","0.5"
"-3.247595","1.875","4.852541","Screenshot_x_-3_247595_y_1_875_yaw_4_852541.png","[]","[]","0.5"
"-3.247595","1.875","4.467146","Screenshot_x_-3_247595_y_1_875_yaw_4_467146.png","[]","[]","0.5"
"-3.247595","1.875","4.099731","Screenshot_x_-3_247595_y_1_875_yaw_4_099731.png","[]","[]","0.5"
"-3.247595","1.875","3.733238","Screenshot_x_-3_247595_y_1_875_yaw_3_733238.png","[]","[]","0.5"
"-3.247595","1.875","3.367651","Screenshot_x_-3_247595_y_1_875_yaw_3_367651.png","[]","[]","0.5"
"-3.247595","1.875","3.002491","Screenshot_x_-3_247595_y_1_875_yaw_3_002491.png","[]","[]","0.5"
"-3.247595","1.875","2.619643","Screenshot_x_-3_247595_y_1_875_yaw_2_619643.png","[]","[]","0.5"
"-3.693029","0.6511805","2.967711","Screenshot_x_-3_693029_y_0_6511805_yaw_2_967711.png","[]","[]","0.5"
"-3.693029","0.6511805","2.602222","Screenshot_x_-3_693029_y_0_6511805_yaw_2_602222.png","[]","[]","0.5"
"-3.693029","0.6511805","2.235872","Screenshot_x_-3_693029_y_0_6511805_yaw_2_235872.png","[]","[]","0.5"
"-3.693029","0.6511805","1.86857","Screenshot_x_-3_693029_y_0_6511805_yaw_1_86857.png","[]","[]","0.5"
"-3.693029","0.6511805","1.500718","Screenshot_x_-3_693029_y_0_6511805_yaw_1_500718.png","[]","[]","0.5"
"-3.693029","0.6511805","1.133002","Screenshot_x_-3_693029_y_0_6511805_yaw_1_133002.png","[]","[]","0.5"
"-3.693029","0.6511805","0.7485902","Screenshot_x_-3_693029_y_0_6511805_yaw_0_7485902.png","[]","[]","0.5"
"-3.693029","0.6511805","0.3826501","Screenshot_x_-3_693029_y_0_6511805_yaw_0_3826501.png","[]","[]","0.5"
"-3.693029","0.6511805","0.01738692","Screenshot_x_-3_693029_y_0_6511805_yaw_0_01738692.png","[0.8505512475967407, 0.8123176693916321, 0.8043476343154907, 0.7829926609992981, 0.7772971391677856, 0.7087766528129578, 0.6843904852867126, 0.6724025011062622, 0.6624920964241028, 0.6583911180496216, 0.6414244771003723, 0.6316921710968018, 0.6107912659645081]","[]","0.72"
"-3.693029","0.6511805","5.935343","Screenshot_x_-3_693029_y_0_6511805_yaw_5_935343.png","[0.8356971740722656, 0.8134706020355225, 0.8078489303588867, 0.7585960626602173, 0.7497804164886475, 0.7376763820648193, 0.7173428535461426, 0.7114430069923401, 0.6820688247680664, 0.6818100810050964, 0.656987190246582, 0.6523897051811218, 0.6439951658248901, 0.6224117279052734, 0.6174321174621582]","[]","0.72"
"-3.693029","0.6511805","5.569488","Screenshot_x_-3_693029_y_0_6511805_yaw_5_569488.png","[]","[]","0.5"
"-3.693029","0.6511805","5.202663","Screenshot_x_-3_693029_y_0_6511805_yaw_5_202663.png","[]","[]","0.5"
"-3.693029","0.6511805","4.817506","Screenshot_x_-3_693029_y_0_6511805_yaw_4_817506.png","[]","[]","0.5"
"-3.693029","0.6511805","4.449635","Screenshot_x_-3_693029_y_0_6511805_yaw_4_449635.png","[]","[]","0.5"
"-3.693029","0.6511805","4.082256","Screenshot_x_-3_693029_y_0_6511805_yaw_4_082256.png","[]","[]","0.5"
"-3.693029","0.6511805","3.715811","Screenshot_x_-3_693029_y_0_6511805_yaw_3_715811.png","[]","[]","0.5"
"-3.693029","0.6511805","3.350258","Screenshot_x_-3_693029_y_0_6511805_yaw_3_350258.png","[]","[]","0.5"
"-3.693029","0.6511805","2.96771","Screenshot_x_-3_693029_y_0_6511805_yaw_2_96771.png","[]","[]","0.5"
"-3.693029","-0.6511806","3.315475","Screenshot_x_-3_693029_y_-0_6511806_yaw_3_315475.png","[]","[]","0.5"
"-3.693029","-0.6511806","2.950319","Screenshot_x_-3_693029_y_-0_6511806_yaw_2_950319.png","[]","[]","0.5"
"-3.693029","-0.6511806","2.5848","Screenshot_x_-3_693029_y_-0_6511806_yaw_2_5848.png","[]","[]","0.5"
"-3.693029","-0.6511806","2.218401","Screenshot_x_-3_693029_y_-0_6511806_yaw_2_218401.png","[]","[]","0.5"
"-3.693029","-0.6511806","1.851061","Screenshot_x_-3_693029_y_-0_6511806_yaw_1_851061.png","[]","[]","0.5"
"-3.693029","-0.6511806","1.483198","Screenshot_x_-3_693029_y_-0_6511806_yaw_1_483198.png","[]","[]","0.5"
"-3.693029","-0.6511806","1.098013","Screenshot_x_-3_693029_y_-0_6511806_yaw_1_098013.png","[]","[]","0.5"
"-3.693029","-0.6511806","0.7311428","Screenshot_x_-3_693029_y_-0_6511806_yaw_0_7311428.png","[]","[]","0.5"
"-3.693029","-0.6511806","0.3652454","Screenshot_x_-3_693029_y_-0_6511806_yaw_0_3652454.png","[0.833828866481781, 0.8301364183425903, 0.8194846510887146, 0.7921780943870544, 0.7412053346633911, 0.6586214303970337, 0.651002824306488]","[]","0.77"
"-3.693029","-0.6511806","8.053551e-09","Screenshot_x_-3_693029_y_-0_6511806_yaw_8_053551E-09.png","[0.8441731929779053, 0.8408336639404297, 0.8258457183837891, 0.8106337785720825, 0.7526366710662842, 0.710993230342865, 0.686152458190918, 0.6657429337501526, 0.6523782014846802]","[]","0.76"
"-3.693029","-0.6511806","5.91794","Screenshot_x_-3_693029_y_-0_6511806_yaw_5_91794.png","[]","[]","0.5"
"-3.693029","-0.6511806","5.552042","Screenshot_x_-3_693029_y_-0_6511806_yaw_5_552042.png","[]","[]","0.5"
"-3.693029","-0.6511806","5.167679","Screenshot_x_-3_693029_y_-0_6511806_yaw_5_167679.png","[]","[]","0.5"
"-3.693029","-0.6511806","4.799987","Screenshot_x_-3_693029_y_-0_6511806_yaw_4_799987.png","[]","[]","0.5"
"-3.693029","-0.6511806","4.432125","Screenshot_x_-3_693029_y_-0_6511806_yaw_4_432125.png","[]","[]","0.5"
"-3.693029","-0.6511806","4.064784","Screenshot_x_-3_693029_y_-0_6511806_yaw_4_064784.png","[]","[]","0.5"
"-3.693029","-0.6511806","3.698386","Screenshot_x_-3_693029_y_-0_6511806_yaw_3_698386.png","[]","[]","0.5"
"-3.693029","-0.6511806","3.315475","Screenshot_x_-3_693029_y_-0_6511806_yaw_3_315475.png","[]","[]","0.5"
"-3.247595","-1.875","3.663542","Screenshot_x_-3_247595_y_-1_875_yaw_3_663542.png","[]","[]","0.5"
"-3.247595","-1.875","3.298084","Screenshot_x_-3_247595_y_-1_875_yaw_3_298084.png","[]","[]","0.5"
"-3.247595","-1.875","2.932927","Screenshot_x_-3_247595_y_-1_875_yaw_2_932927.png","[]","[]","0.5"
"-3.247595","-1.875","2.567374","Screenshot_x_-3_247595_y_-1_875_yaw_2_567374.png","[]","[]","0.5"
"-3.247595","-1.875","2.200929","Screenshot_x_-3_247595_y_-1_875_yaw_2_200929.png","[]","[]","0.5"
"-3.247595","-1.875","1.83355","Screenshot_x_-3_247595_y_-1_875_yaw_1_83355.png","[]","[]","0.5"
"-3.247595","-1.875","1.448161","Screenshot_x_-3_247595_y_-1_875_yaw_1_448161.png","[]","[]","0.5"
"-3.247595","-1.875","1.080522","Screenshot_x_-3_247595_y_-1_875_yaw_1_080522.png","[]","[]","0.5"
"-3.247595","-1.875","0.7136977","Screenshot_x_-3_247595_y_-1_875_yaw_0_7136977.png","[0.8405836820602417, 0.820229172706604, 0.7612735033035278, 0.7246540784835815, 0.626668393611908, 0.6158980131149292]","[]","0.74"
"-3.247595","-1.875","0.3478424","Screenshot_x_-3_247595_y_-1_875_yaw_0_3478424.png","[0.8309323191642761, 0.8266295790672302, 0.8262239694595337, 0.7480171322822571, 0.686061441898346, 0.6713132262229919, 0.6486555933952332]","[]","0.75"
"-3.247595","-1.875","6.265799","Screenshot_x_-3_247595_y_-1_875_yaw_6_265799.png","[]","[]","0.5"
"-3.247595","-1.875","5.900536","Screenshot_x_-3_247595_y_-1_875_yaw_5_900536.png","[]","[]","0.5"
"-3.247595","-1.875","5.517146","Screenshot_x_-3_247595_y_-1_875_yaw_5_517146.png","[]","[]","0.5"
"-3.247595","-1.875","5.150183","Screenshot_x_-3_247595_y_-1_875_yaw_5_150183.png","[]","[]","0.5"
"-3.247595","-1.875","4.782468","Screenshot_x_-3_247595_y_-1_875_yaw_4_782468.png","[]","[]","0.5"
"-3.247595","-1.875","4.414615","Screenshot_x_-3_247595_y_-1_875_yaw_4_414615.png","[]","[]","0.5"
"-3.247595","-1.875","4.047314","Screenshot_x_-3_247595_y_-1_875_yaw_4_047314.png","[]","[]","0.5"
"-3.247595","-1.875","3.663542","Screenshot_x_-3_247595_y_-1_875_yaw_3_663542.png","[]","[]","0.5"
"-2.410454","-2.872666","4.012379","Screenshot_x_-2_410454_y_-2_872666_yaw_4_012379.png","[]","[]","0.5"
"-2.410454","-2.872666","3.646123","Screenshot_x_-2_410454_y_-2_872666_yaw_3_646123.png","[]","[]","0.5"
"-2.410454","-2.872666","3.280694","Screenshot_x_-2_410454_y_-2_872666_yaw_3_280694.png","[]","[]","0.5"
"-2.410454","-2.872666","2.915534","Screenshot_x_-2_410454_y_-2_872666_yaw_2_915534.png","[]","[]","0.5"
"-2.410454","-2.872666","2.549947","Screenshot_x_-2_410454_y_-2_872666_yaw_2_549947.png","[]","[]","0.5"
"-2.410454","-2.872666","2.183454","Screenshot_x_-2_410454_y_-2_872666_yaw_2_183454.png","[]","[]","0.5"
"-2.410454","-2.872666","1.798526","Screenshot_x_-2_410454_y_-2_872666_yaw_1_798526.png","[]","[]","0.5"
"-2.410454","-2.872666","1.430643","Screenshot_x_-2_410454_y_-2_872666_yaw_1_430643.png","[]","[]","0.5"
"-2.410454","-2.872666","1.063033","Screenshot_x_-2_410454_y_-2_872666_yaw_1_063033.png","[0.8285959362983704, 0.7953060269355774, 0.7498144507408142, 0.7358903288841248, 0.6988998651504517]","[0.7224274277687073, 0.6685916781425476]","0.64"
"-2.410454","-2.872666","0.6962548","Screenshot_x_-2_410454_y_-2_872666_yaw_0_6962548.png","[0.8326393961906433, 0.806140661239624, 0.7262467741966248, 0.7205158472061157, 0.6745930910110474, 0.6320827603340149]","[0.6632907390594482]","0.74"
"-2.410454","-2.872666","0.3304406","Screenshot_x_-2_410454_y_-2_872666_yaw_0_3304406.png","[]","[]","0.5"
"-2.410454","-2.872666","6.248411","Screenshot_x_-2_410454_y_-2_872666_yaw_6_248411.png","[]","[]","0.5"
"-2.410454","-2.872666","5.865721","Screenshot_x_-2_410454_y_-2_872666_yaw_5_865721.png","[]","[]","0.5"
"-2.410454","-2.872666","5.499693","Screenshot_x_-2_410454_y_-2_872666_yaw_5_499693.png","[]","[]","0.5"
"-2.410454","-2.872666","5.132686","Screenshot_x_-2_410454_y_-2_872666_yaw_5_132686.png","[]","[]","0.5"
"-2.410454","-2.872666","4.764948","Screenshot_x_-2_410454_y_-2_872666_yaw_4_764948.png","[]","[]","0.5"
"-2.410454","-2.872666","4.397108","Screenshot_x_-2_410454_y_-2_872666_yaw_4_397108.png","[]","[]","0.5"
"-2.410454","-2.872666","4.012379","Screenshot_x_-2_410454_y_-2_872666_yaw_4_012379.png","[]","[]","0.5"
"-1.282576","-3.523847","4.362096","Screenshot_x_-1_282576_y_-3_523847_yaw_4_362096.png","[]","[]","0.5"
"-1.282576","-3.523847","3.994915","Screenshot_x_-1_282576_y_-3_523847_yaw_3_994915.png","[]","[]","0.5"
"-1.282576","-3.523847","3.628706","Screenshot_x_-1_282576_y_-3_523847_yaw_3_628706.png","[]","[]","0.5"
"-1.282576","-3.523847","3.263305","Screenshot_x_-1_282576_y_-3_523847_yaw_3_263305.png","[]","[]","0.5"
"-1.282576","-3.523847","2.89814","Screenshot_x_-1_282576_y_-3_523847_yaw_2_89814.png","[]","[]","0.5"
"-1.282576","-3.523847","2.532518","Screenshot_x_-1_282576_y_-3_523847_yaw_2_532518.png","[]","[]","0.5"
"-1.282576","-3.523847","2.148498","Screenshot_x_-1_282576_y_-3_523847_yaw_2_148498.png","[]","[]","0.5"
"-1.282576","-3.523847","1.781012","Screenshot_x_-1_282576_y_-3_523847_yaw_1_781012.png","[]","[]","0.5"
"-1.282576","-3.523847","1.413126","Screenshot_x_-1_282576_y_-3_523847_yaw_1_413126.png","[0.7989880442619324, 0.7598593831062317, 0.7235098481178284]","[0.6256719827651978]","0.5"
"-1.282576","-3.523847","1.045545","Screenshot_x_-1_282576_y_-3_523847_yaw_1_045545.png","[0.7984013557434082, 0.7525853514671326, 0.7485324740409851]","[]","0.5"
"-1.282576","-3.523847","0.6788144","Screenshot_x_-1_282576_y_-3_523847_yaw_0_6788144.png","[]","[]","0.5"
"-1.282576","-3.523847","0.3130403","Screenshot_x_-1_282576_y_-3_523847_yaw_0_3130403.png","[]","[]","0.5"
"-1.282576","-3.523847","6.213637","Screenshot_x_-1_282576_y_-3_523847_yaw_6_213637.png","[]","[]","0.5"
"-1.282576","-3.523847","5.848311","Screenshot_x_-1_282576_y_-3_523847_yaw_5_848311.png","[]","[]","0.5"
"-1.282576","-3.523847","5.482238","Screenshot_x_-1_282576_y_-3_523847_yaw_5_482238.png","[]","[]","0.5"
"-1.282576","-3.523847","5.115187","Screenshot_x_-1_282576_y_-3_523847_yaw_5_115187.png","[]","[]","0.5"
"-1.282576","-3.523847","4.747429","Screenshot_x_-1_282576_y_-3_523847_yaw_4_747429.png","[]","[]","0.5"
"-1.282576","-3.523847","4.362096","Screenshot_x_-1_282576_y_-3_523847_yaw_4_362096.png","[]","[]","0.5"
"0.0","-3.5","4.712389","Screenshot_x_0_y_-3_5_yaw_4_712389.png","[]","[]","0.5"
"0.0","-3.5","4.344593","Screenshot_x_0_y_-3_5_yaw_4_344593.png","[]","[]","0.5"
"0.0","-3.5","3.977454","Screenshot_x_0_y_-3_5_yaw_3_977454.png","[]","[]","0.5"
"0.0","-3.5","3.611291","Screenshot_x_0_y_-3_5_yaw_3_611291.png","[]","[]","0.5"
"0.0","-3.5","3.245917","Screenshot_x_0_y_-3_5_yaw_3_245917.png","[]","[]","0.5"
"0.0","-3.5","2.880745","Screenshot_x_0_y_-3_5_yaw_2_880745.png","[]","[]","0.5"
"0.0","-3.5","2.497652","Screenshot_x_0_y_-3_5_yaw_2_497652.png","[]","[]","0.5"
"0.0","-3.5","2.131016","Screenshot_x_0_y_-3_5_yaw_2_131016.png","[]","[]","0.5"
"0.0","-3.5","1.763498","Screenshot_x_0_y_-3_5_yaw_1_763498.png","[0.6595314145088196]","[]","0.5"
"0.0","-3.5","1.39561","Screenshot_x_0_y_-3_5_yaw_1_39561.png","[0.7379598617553711]","[]","0.5"
"0.0","-3.5","1.02806","Screenshot_x_0_y_-3_5_yaw_1_02806.png","[]","[]","0.5"
"0.0","-3.5","0.6613763","Screenshot_x_0_y_-3_5_yaw_0_6613763.png","[]","[]","0.5"
"0.0","-3.5","0.2782442","Screenshot_x_0_y_-3_5_yaw_0_2782442.png","[]","[]","0.5"
"0.0","-3.5","6.196249","Screenshot_x_0_y_-3_5_yaw_6_196249.png","[]","[]","0.5"
"0.0","-3.5","5.8309","Screenshot_x_0_y_-3_5_yaw_5_8309.png","[]","[]","0.5"
"0.0","-3.5","5.464783","Screenshot_x_0_y_-3_5_yaw_5_464783.png","[]","[]","0.5"
"0.0","-3.5","5.097688","Screenshot_x_0_y_-3_5_yaw_5_097688.png","[]","[]","0.5"
"0.0","-3.5","4.712389","Screenshot_x_0_y_-3_5_yaw_4_712389.png","[]","[]","0.5"
"1.19707","-3.288924","5.062682","Screenshot_x_1_19707_y_-3_288924_yaw_5_062682.png","[]","[]","0.5"
"1.19707","-3.288924","4.694869","Screenshot_x_1_19707_y_-3_288924_yaw_4_694869.png","[]","[]","0.5"
"1.19707","-3.288924","4.32709","Screenshot_x_1_19707_y_-3_288924_yaw_4_32709.png","[]","[]","0.5"
"1.19707","-3.288924","3.959995","Screenshot_x_1_19707_y_-3_288924_yaw_3_959995.png","[]","[]","0.5"
"1.19707","-3.288924","3.593878","Screenshot_x_1_19707_y_-3_288924_yaw_3_593878.png","[]","[]","0.5"
"1.19707","-3.288924","3.228528","Screenshot_x_1_19707_y_-3_288924_yaw_3_228528.png","[]","[]","0.5"
"1.19707","-3.288924","2.845951","Screenshot_x_1_19707_y_-3_288924_yaw_2_845951.png","[]","[]","0.5"
"1.19707","-3.288924","2.480216","Screenshot_x_1_19707_y_-3_288924_yaw_2_480216.png","[]","[]","0.5"
"1.19707","-3.288924","2.113533","Screenshot_x_1_19707_y_-3_288924_yaw_2_113533.png","[]","[]","0.5"
"1.19707","-3.288924","1.745982","Screenshot_x_1_19707_y_-3_288924_yaw_1_745982.png","[]","[]","0.5"
"1.19707","-3.288924","1.378095","Screenshot_x_1_19707_y_-3_288924_yaw_1_378095.png","[]","[]","0.5"
"1.19707","-3.288924","1.010576","Screenshot_x_1_19707_y_-3_288924_yaw_1_010576.png","[]","[]","0.5"
"1.19707","-3.288924","0.6265066","Screenshot_x_1_19707_y_-3_288924_yaw_0_6265066.png","[]","[]","0.5"
"1.19707","-3.288924","0.2608477","Screenshot_x_1_19707_y_-3_288924_yaw_0_2608477.png","[]","[]","0.5"
"1.19707","-3.288924","6.178861","Screenshot_x_1_19707_y_-3_288924_yaw_6_178861.png","[]","[]","0.5"
"1.19707","-3.288924","5.813487","Screenshot_x_1_19707_y_-3_288924_yaw_5_813487.png","[]","[]","0.5"
"1.19707","-3.288924","5.447323","Screenshot_x_1_19707_y_-3_288924_yaw_5_447323.png","[]","[]","0.5"
"1.19707","-3.288924","5.062682","Screenshot_x_1_19707_y_-3_288924_yaw_5_062682.png","[]","[]","0.5"
"2.249757","-2.681155","5.412399","Screenshot_x_2_249757_y_-2_681155_yaw_5_412399.png","[]","[]","0.5"
"2.249757","-2.681155","5.045177","Screenshot_x_2_249757_y_-2_681155_yaw_5_045177.png","[]","[]","0.5"
"2.249757","-2.681155","4.677349","Screenshot_x_2_249757_y_-2_681155_yaw_4_677349.png","[]","[]","0.5"
"2.249757","-2.681155","4.30959","Screenshot_x_2_249757_y_-2_681155_yaw_4_30959.png","[]","[]","0.5"
"2.249757","-2.681155","3.942539","Screenshot_x_2_249757_y_-2_681155_yaw_3_942539.png","[]","[]","0.5"
"2.249757","-2.681155","3.576466","Screenshot_x_2_249757_y_-2_681155_yaw_3_576466.png","[]","[]","0.5"
"2.249757","-2.681155","3.193753","Screenshot_x_2_249757_y_-2_681155_yaw_3_193753.png","[]","[]","0.5"
"2.249757","-2.681155","2.828552","Screenshot_x_2_249757_y_-2_681155_yaw_2_828552.png","[]","[]","0.5"
"2.249757","-2.681155","2.462778","Screenshot_x_2_249757_y_-2_681155_yaw_2_462778.png","[]","[]","0.5"
"2.249757","-2.681155","2.096048","Screenshot_x_2_249757_y_-2_681155_yaw_2_096048.png","[]","[0.6561296582221985]","0.5"
"2.249757","-2.681155","1.728466","Screenshot_x_2_249757_y_-2_681155_yaw_1_728466.png","[]","[]","0.5"
"2.249757","-2.681155","1.36058","Screenshot_x_2_249757_y_-2_681155_yaw_1_36058.png","[]","[]","0.5"
"2.249757","-2.681155","0.9756157","Screenshot_x_2_249757_y_-2_681155_yaw_0_9756157.png","[]","[]","0.5"
"2.249757","-2.681155","0.6090751","Screenshot_x_2_249757_y_-2_681155_yaw_0_6090751.png","[]","[]","0.5"
"2.249757","-2.681155","0.2434527","Screenshot_x_2_249757_y_-2_681155_yaw_0_2434527.png","[]","[]","0.5"
"2.249757","-2.681155","6.161472","Screenshot_x_2_249757_y_-2_681155_yaw_6_161472.png","[]","[]","0.5"
"2.249757","-2.681155","5.796072","Screenshot_x_2_249757_y_-2_681155_yaw_5_796072.png","[]","[]","0.5"
"2.249757","-2.681155","5.412399","Screenshot_x_2_249757_y_-2_681155_yaw_5_412399.png","[]","[]","0.5"
"3.031089","-1.75","5.761236","Screenshot_x_3_031089_y_-1_75_yaw_5_761236.png","[]","[]","0.5"
"3.031089","-1.75","5.394933","Screenshot_x_3_031089_y_-1_75_yaw_5_394933.png","[]","[]","0.5"
"3.031089","-1.75","5.02767","Screenshot_x_3_031089_y_-1_75_yaw_5_02767.png","[]","[]","0.5"
"3.031089","-1.75","4.659829","Screenshot_x_3_031089_y_-1_75_yaw_4_659829.png","[]","[]","0.5"
"3.031089","-1.75","4.292091","Screenshot_x_3_031089_y_-1_75_yaw_4_292091.png","[]","[]","0.5"
"3.031089","-1.75","3.925084","Screenshot_x_3_031089_y_-1_75_yaw_3_925084.png","[]","[]","0.5"
"3.031089","-1.75","3.541649","Screenshot_x_3_031089_y_-1_75_yaw_3_541649.png","[]","[]","0.5"
"3.031089","-1.75","3.176367","Screenshot_x_3_031089_y_-1_75_yaw_3_176367.png","[]","[]","0.5"
"3.031089","-1.75","2.811152","Screenshot_x_3_031089_y_-1_75_yaw_2_811152.png","[]","[]","0.5"
"3.031089","-1.75","2.445338","Screenshot_x_3_031089_y_-1_75_yaw_2_445338.png","[]","[]","0.5"
"3.031089","-1.75","2.07856","Screenshot_x_3_031089_y_-1_75_yaw_2_07856.png","[]","[]","0.5"
"3.031089","-1.75","1.710949","Screenshot_x_3_031089_y_-1_75_yaw_1_710949.png","[]","[]","0.5"
"3.031089","-1.75","1.325554","Screenshot_x_3_031089_y_-1_75_yaw_1_325554.png","[]","[]","0.5"
"3.031089","-1.75","0.9581386","Screenshot_x_3_031089_y_-1_75_yaw_0_9581386.png","[]","[]","0.5"
"3.031089","-1.75","0.5916458","Screenshot_x_3_031089_y_-1_75_yaw_0_5916458.png","[]","[]","0.5"
"3.031089","-1.75","0.2260585","Screenshot_x_3_031089_y_-1_75_yaw_0_2260585.png","[]","[]","0.5"
"3.031089","-1.75","6.144083","Screenshot_x_3_031089_y_-1_75_yaw_6_144083.png","[]","[]","0.5"
"3.031089","-1.75","5.761236","Screenshot_x_3_031089_y_-1_75_yaw_5_761236.png","[]","[]","0.5"
"3.446827","-0.6077688","6.109303","Screenshot_x_3_446827_y_-0_6077688_yaw_6_109303.png","[]","[]","0.5"
"3.446827","-0.6077688","5.743815","Screenshot_x_3_446827_y_-0_6077688_yaw_5_743815.png","[]","[]","0.5"
"3.446827","-0.6077688","5.377464","Screenshot_x_3_446827_y_-0_6077688_yaw_5_377464.png","[]","[]","0.5"
"3.446827","-0.6077688","5.010162","Screenshot_x_3_446827_y_-0_6077688_yaw_5_010162.png","[]","[]","0.5"
"3.446827","-0.6077688","4.64231","Screenshot_x_3_446827_y_-0_6077688_yaw_4_64231.png","[]","[]","0.5"
"3.446827","-0.6077688","4.274595","Screenshot_x_3_446827_y_-0_6077688_yaw_4_274595.png","[]","[]","0.5"
"3.446827","-0.6077688","3.890183","Screenshot_x_3_446827_y_-0_6077688_yaw_3_890183.png","[]","[]","0.5"
"3.446827","-0.6077688","3.524243","Screenshot_x_3_446827_y_-0_6077688_yaw_3_524243.png","[]","[]","0.5"
"3.446827","-0.6077688","3.158979","Screenshot_x_3_446827_y_-0_6077688_yaw_3_158979.png","[]","[]","0.5"
"3.446827","-0.6077688","2.79375","Screenshot_x_3_446827_y_-0_6077688_yaw_2_79375.png","[]","[]","0.5"
"3.446827","-0.6077688","2.427895","Screenshot_x_3_446827_y_-0_6077688_yaw_2_427895.png","[]","[]","0.5"
"3.446827","-0.6077688","2.06107","Screenshot_x_3_446827_y_-0_6077688_yaw_2_06107.png","[]","[]","0.5"
"3.446827","-0.6077688","1.675913","Screenshot_x_3_446827_y_-0_6077688_yaw_1_675913.png","[]","[]","0.5"
"3.446827","-0.6077688","1.308042","Screenshot_x_3_446827_y_-0_6077688_yaw_1_308042.png","[]","[]","0.5"
"3.446827","-0.6077688","0.9406637","Screenshot_x_3_446827_y_-0_6077688_yaw_0_9406637.png","[]","[]","0.5"
"3.446827","-0.6077688","0.5742185","Screenshot_x_3_446827_y_-0_6077688_yaw_0_5742185.png","[]","[]","0.5"
"3.446827","-0.6077688","0.2086656","Screenshot_x_3_446827_y_-0_6077688_yaw_0_2086656.png","[]","[]","0.5"
"3.446827","-0.6077688","6.109303","Screenshot_x_3_446827_y_-0_6077688_yaw_6_109303.png","[]","[]","0.5"
"3.446827","0.6077687","0.1738822","Screenshot_x_3_446827_y_0_6077687_yaw_0_1738822.png","[]","[]","0.5"
"3.446827","0.6077687","6.091912","Screenshot_x_3_446827_y_0_6077687_yaw_6_091912.png","[]","[]","0.5"
"3.446827","0.6077687","5.726392","Screenshot_x_3_446827_y_0_6077687_yaw_5_726392.png","[]","[]","0.5"
"3.446827","0.6077687","5.359994","Screenshot_x_3_446827_y_0_6077687_yaw_5_359994.png","[]","[]","0.5"
"3.446827","0.6077687","4.992654","Screenshot_x_3_446827_y_0_6077687_yaw_4_992654.png","[]","[]","0.5"
"3.446827","0.6077687","4.624791","Screenshot_x_3_446827_y_0_6077687_yaw_4_624791.png","[]","[]","0.5"
"3.446827","0.6077687","4.239606","Screenshot_x_3_446827_y_0_6077687_yaw_4_239606.png","[]","[]","0.5"
"3.446827","0.6077687","3.872736","Screenshot_x_3_446827_y_0_6077687_yaw_3_872736.png","[]","[]","0.5"
"3.446827","0.6077687","3.506838","Screenshot_x_3_446827_y_0_6077687_yaw_3_506838.png","[]","[]","0.5"
"3.446827","0.6077687","3.141593","Screenshot_x_3_446827_y_0_6077687_yaw_3_141593.png","[]","[]","0.5"
"3.446827","0.6077687","2.776347","Screenshot_x_3_446827_y_0_6077687_yaw_2_776347.png","[]","[]","0.5"
"3.446827","0.6077687","2.41045","Screenshot_x_3_446827_y_0_6077687_yaw_2_41045.png","[]","[]","0.5"
"3.446827","0.6077687","2.026086","Screenshot_x_3_446827_y_0_6077687_yaw_2_026086.png","[]","[]","0.5"
"3.446827","0.6077687","1.658394","Screenshot_x_3_446827_y_0_6077687_yaw_1_658394.png","[]","[]","0.5"
"3.446827","0.6077687","1.290532","Screenshot_x_3_446827_y_0_6077687_yaw_1_290532.png","[]","[]","0.5"
"3.446827","0.6077687","0.923191","Screenshot_x_3_446827_y_0_6077687_yaw_0_923191.png","[]","[]","0.5"
"3.446827","0.6077687","0.5567936","Screenshot_x_3_446827_y_0_6077687_yaw_0_5567936.png","[]","[]","0.5"
"3.446827","0.6077687","0.173882","Screenshot_x_3_446827_y_0_6077687_yaw_0_173882.png","[]","[]","0.5"
"3.031089","1.75","0.5219496","Screenshot_x_3_031089_y_1_75_yaw_0_5219496.png","[]","[]","0.5"
"3.031089","1.75","0.1564917","Screenshot_x_3_031089_y_1_75_yaw_0_1564917.png","[]","[]","0.5"
"3.031089","1.75","6.07452","Screenshot_x_3_031089_y_1_75_yaw_6_07452.png","[]","[]","0.5"
"3.031089","1.75","5.708967","Screenshot_x_3_031089_y_1_75_yaw_5_708967.png","[]","[]","0.5"
"3.031089","1.75","5.342522","Screenshot_x_3_031089_y_1_75_yaw_5_342522.png","[]","[]","0.5"
"3.031089","1.75","4.975143","Screenshot_x_3_031089_y_1_75_yaw_4_975143.png","[]","[]","0.5"
"3.031089","1.75","4.589754","Screenshot_x_3_031089_y_1_75_yaw_4_589754.png","[]","[]","0.5"
"3.031089","1.75","4.222115","Screenshot_x_3_031089_y_1_75_yaw_4_222115.png","[]","[]","0.5"
"3.031089","1.75","3.85529","Screenshot_x_3_031089_y_1_75_yaw_3_85529.png","[0.7435033321380615]","[]","0.5"
